name,group,year,value,lastValue,growth,flag,color
Hong Kong,East Asia,2003,200.973,191.458,4.96975838,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2004,224.339,200.973,11.62643738,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2005,248.418,224.339,10.73330986,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2006,273.935,248.418,10.27179995,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2007,299.479,273.935,9.324839834,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2008,311.8,299.479,4.114144898,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2009,306.451,311.8,-1.715522771,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2010,331.004,306.451,8.012047603,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2011,354.188,331.004,7.004144965,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2012,367.119,354.188,3.65088597,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2013,385.146,367.119,4.910396901,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2014,403.274,385.146,4.706786517,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2015,417.319,403.274,3.482743742,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2016,431.063,417.319,3.293403847,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2017,456.118,431.063,5.812375453,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2018,480.494,456.118,5.344231098,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2019,502.373,480.494,4.553438753,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2020,528.238,502.373,5.148564911,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2021,555.495,528.238,5.159984704,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2022,584.087,555.495,5.147121036,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2023,613.839,584.087,5.093761717,https://www.countryflags.io/hk/flat/64.png,#8B008B
Hong Kong,East Asia,2024,645.421,613.839,5.144997304,https://www.countryflags.io/hk/flat/64.png,#8B008B
India,India,1980,383.126,383.126,0,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1981,444.562,383.126,16.0354557,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1982,488.436,444.562,9.869039639,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1983,544.561,488.436,11.49075826,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1984,585.769,544.561,7.567196329,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1985,636.047,585.769,8.58324698,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1986,679.845,636.047,6.885969119,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1987,724.285,679.845,6.53678412,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1988,822.018,724.285,13.49372139,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1989,905.053,822.018,10.10136031,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1990,990.883,905.053,9.483422518,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1991,1035.22,990.883,4.474493961,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1992,1116.86,1035.22,7.886246402,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1993,1197.64,1116.86,7.232777609,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1994,1304.66,1197.64,8.935907284,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1995,1432.91,1304.66,9.830147318,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1996,1569.31,1432.91,9.519090522,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1997,1661.02,1569.31,5.843969643,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1998,1783.6,1661.02,7.379802772,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,1999,1962.48,1783.6,10.02915452,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2000,2086.1,1962.48,6.299172476,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2001,2237.26,2086.1,7.246057236,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2002,2361.45,2237.26,5.550986475,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2003,2596.38,2361.45,9.948548561,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2004,2875.56,2596.38,10.75266332,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2005,3240.42,2875.56,12.68831115,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2006,3647.77,3240.42,12.5709013,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2007,4112.91,3647.77,12.7513522,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2008,4356.04,4112.91,5.911386342,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2009,4761.46,4356.04,9.30707707,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2010,5311.15,4761.46,11.54456826,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2011,5782.04,5311.15,8.866064788,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2012,6214.49,5782.04,7.479194194,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2013,6727.34,6214.49,8.252487332,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2014,7362.57,6727.34,9.442513683,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2015,8036.33,7362.57,9.151152383,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2016,8787.89,8036.33,9.352030093,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2017,9596.83,8787.89,9.205167566,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2018,10505.29,9596.83,9.466250835,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2019,11468.02,10505.29,9.164240111,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2020,12584.23,11468.02,9.733240786,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2021,13840.08,12584.23,9.979553775,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2022,15218.52,13840.08,9.959769019,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2023,16736.53,15218.52,9.974754444,https://www.countryflags.io/in/flat/64.png,#FFA500
India,India,2024,18408.85,16736.53,9.992035386,https://www.countryflags.io/in/flat/64.png,#FFA500
Indonesia,East Asia,1980,184.979,184.979,0,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1981,217.878,184.979,17.78526211,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1982,236.536,217.878,8.563508018,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1983,256.106,236.536,8.273582034,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1984,285.446,256.106,11.45619392,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1985,305.975,285.446,7.191903197,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1986,334.573,305.975,9.346515238,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1987,365.38,334.573,9.207855984,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1988,404.665,365.38,10.75182002,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1989,458.735,404.665,13.36166953,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1990,518.744,458.735,13.08140866,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1991,584.17,518.744,12.61238684,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1992,636.456,584.17,8.950476745,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1993,703.37,636.456,10.51353118,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1994,772.555,703.37,9.836217069,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1995,853.591,772.555,10.48935027,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1996,937.177,853.591,9.792277566,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1997,998.143,937.177,6.505281286,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1998,876.88,998.143,-12.14886043,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,1999,896.579,876.88,2.246487547,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2000,962.256,896.579,7.325288681,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2001,1019.19,962.256,5.916720706,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2002,1081.9,1019.19,6.152925362,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2003,1154.67,1081.9,6.726129957,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2004,1245.41,1154.67,7.858522348,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2005,1357.3,1245.41,8.984189945,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2006,1475.3,1357.3,8.6937302,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2007,1611.06,1475.3,9.202196163,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2008,1764.61,1611.06,9.530992018,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2009,1861.67,1764.61,5.50036552,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2010,2003.48,1861.67,7.617354311,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2011,2171.52,2003.48,8.387405914,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2012,2346.63,2171.52,8.063936782,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2013,2520.49,2346.63,7.408922583,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2014,2696.76,2520.49,6.993481426,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2015,2858.51,2696.76,5.997938267,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2016,3035.2,2858.51,6.181192299,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2017,3249.63,3035.2,7.064773326,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2018,3494.74,3249.63,7.542704862,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2019,3743.16,3494.74,7.108397191,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2020,4018.98,3743.16,7.3686404,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2021,4316.14,4018.98,7.393915869,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2022,4638.46,4316.14,7.467783714,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2023,4985.86,4638.46,7.489554723,https://www.countryflags.io/id/flat/64.png,#8B008B
Indonesia,East Asia,2024,5359.55,4985.86,7.494995848,https://www.countryflags.io/id/flat/64.png,#8B008B
Iran,Middle East,1980,251.961,251.961,0,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1981,252.196,251.961,0.093268403,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1982,302.826,252.196,20.07565544,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1983,358.037,302.826,18.23192196,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1984,334.293,358.037,-6.631716834,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1985,337.747,334.293,1.033225344,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1986,313.411,337.747,-7.205393386,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1987,330.702,313.411,5.517036735,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1988,309.865,330.702,-6.300838822,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1989,338.773,309.865,9.329224017,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1990,414.995,338.773,22.49943177,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1991,475.254,414.995,14.52041591,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1992,496.33,475.254,4.434681244,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1993,514.473,496.33,3.655430863,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1994,517.632,514.473,0.614026392,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1995,533.891,517.632,3.141034557,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1996,577.458,533.891,8.160279907,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1997,584.186,577.458,1.16510638,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1998,602.046,584.186,3.057245466,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,1999,612.624,602.046,1.757008601,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2000,669.326,612.624,9.255595602,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2001,689.519,669.326,3.016915524,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2002,772.245,689.519,11.99763893,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2003,859.154,772.245,11.25407092,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2004,917.472,859.154,6.787840131,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2005,994.715,917.472,8.419112518,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2006,1079.33,994.715,8.506456623,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2007,1182.91,1079.33,9.596694246,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2008,1205.01,1182.91,1.868274002,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2009,1214.26,1205.01,0.767628484,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2010,1298.76,1214.26,6.958970896,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2011,1366.49,1298.76,5.214974283,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2012,1285.27,1366.49,-5.943695161,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2013,1303.56,1285.27,1.423047297,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2014,1370.93,1303.56,5.168154899,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2015,1363.61,1370.93,-0.533944111,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2016,1551.08,1363.61,13.7480658,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2017,1639.56,1551.08,5.704412409,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2018,1610.68,1639.56,-1.761448193,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2019,1540.87,1610.68,-4.334194253,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2020,1576.1,1540.87,2.286370687,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2021,1622.66,1576.1,2.954127276,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2022,1672.25,1622.66,3.056093082,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2023,1723.51,1672.25,3.065331141,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iran,Middle East,2024,1778.64,1723.51,3.198704968,https://www.countryflags.io/ir/flat/64.png,#2E8B57
Iraq,Middle East,1980,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1981,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1982,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1983,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1984,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1985,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1986,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1987,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1988,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1989,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1990,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1991,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1992,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1993,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1994,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1995,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1996,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1997,0,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1998,80.378,0,0,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,1999,101.721,80.378,26.55328572,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2000,99.48,101.721,-2.203084909,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2001,94.983,99.48,-4.520506634,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2002,88.963,94.983,-6.337976269,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2003,164.727,88.963,85.16349494,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2004,259.469,164.727,57.51455438,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2005,272.033,259.469,4.842196948,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2006,296.068,272.033,8.835325126,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2007,309.763,296.068,4.625626545,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2008,341.771,309.763,10.33306108,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2009,356.014,341.771,4.167410342,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2010,383.222,356.014,7.642396086,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2011,420.752,383.222,9.793279091,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2012,488.584,420.752,16.12161083,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2013,535.081,488.584,9.516684951,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2014,549.232,535.081,2.644646325,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2015,569.186,549.232,3.633073091,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2016,653.444,569.186,14.80324534,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2017,654.575,653.444,0.173082927,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2018,673.251,654.575,2.85314899,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2019,704.392,673.251,4.625466579,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2020,777.52,704.392,10.38171927,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2021,812.221,777.52,4.463036321,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2022,846.433,812.221,4.212154081,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2023,879.811,846.433,3.943371773,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Iraq,Middle East,2024,914.846,879.811,3.982105248,https://www.countryflags.io/iq/flat/64.png,#2E8B57
Israel,Middle East,1980,27.987,27.987,0,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1981,32.082,27.987,14.63179333,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1982,34.549,32.082,7.68967022,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1983,36.831,34.549,6.605111581,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1984,39.003,36.831,5.897206158,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1985,42.028,39.003,7.755813655,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1986,44.396,42.028,5.634339012,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1987,48.902,44.396,10.14956302,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1988,52.431,48.902,7.216473764,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1989,55.26,52.431,5.395662871,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1990,61.13,55.26,10.62251176,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1991,66.116,61.13,8.156388026,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1992,72.461,66.116,9.596769315,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1993,76.976,72.461,6.230938022,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1994,84.131,76.976,9.295104968,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1995,94.187,84.131,11.95278791,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1996,100.759,94.187,6.977608375,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1997,106.666,100.759,5.862503598,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1998,112.378,106.666,5.355033469,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,1999,118.032,112.378,5.031233871,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2000,131.373,118.032,11.30286702,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2001,134.45,131.373,2.34218599,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2002,136.358,134.45,1.419114913,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2003,140.426,136.358,2.983323311,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2004,151.383,140.426,7.802686112,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2005,162.564,151.383,7.385901984,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2006,177.153,162.564,8.974311656,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2007,192.864,177.153,8.868605104,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2008,202.859,192.864,5.182408329,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2009,207.123,202.859,2.101952588,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2010,221.146,207.123,6.77037316,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2011,237.392,221.146,7.346278024,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2012,247.304,237.392,4.17537238,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2013,262.422,247.304,6.113123928,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2014,277.835,262.422,5.873364276,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2015,288.067,277.835,3.682761351,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2016,302.887,288.067,5.144636491,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2017,319.315,302.887,5.423804917,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2018,337.231,319.315,5.610760534,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2019,354.554,337.231,5.136834988,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2020,373.905,354.554,5.457842811,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2021,393.634,373.905,5.276473971,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2022,414.278,393.634,5.244465671,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2023,435.779,414.278,5.189993193,https://www.countryflags.io/il/flat/64.png,#2E8B57
Israel,Middle East,2024,458.236,435.779,5.153300182,https://www.countryflags.io/il/flat/64.png,#2E8B57
Japan,Japan,1980,1044.88,1044.88,0,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1981,1191.88,1044.88,14.06860118,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1982,1307.45,1191.88,9.696445951,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1983,1406.52,1307.45,7.577345214,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1984,1522.88,1406.52,8.272900492,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1985,1653.26,1522.88,8.56140996,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1986,1742.65,1653.26,5.406893048,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1987,1870.23,1742.65,7.321034057,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1988,2067.55,1870.23,10.55057399,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1989,2253,2067.55,8.969553336,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1990,2451.67,2253,8.818020417,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1991,2621.21,2451.67,6.915286315,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1992,2703.68,2621.21,3.146256881,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1993,2753.41,2703.68,1.839344893,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1994,2840.13,2753.41,3.149549105,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1995,2979.19,2840.13,4.896254749,https://www.countryflags.io/jp/flat/64.png,#800000
Japan,Japan,1996,3127.79,2979.19,4.987932962,https://www.countryflags.io/jp/flat/64.png,#800000
